"","left","top","right","bottom","id","Hg","cellIdNew","cover","climate"
"235",3239999.99979807,1761999.99992613,3241999.99979807,1759999.99992613,690165,39,235,0.788978461829642,-0.082095746083715
"236",3239999.99979807,1759999.99992613,3241999.99979807,1757999.99992613,690166,39,236,1.70200541280492,-0.86678843396184
"237",3239999.99979807,1757999.99992613,3241999.99979807,1755999.99992613,690167,39,237,2.08949561523413,-1.5227463376039
"238",3241999.99979807,1773999.99992613,3243999.99979807,1771999.99992613,692415,39,238,1.5299870397442,0.960645263274266
"239",3241999.99979807,1769999.99992613,3243999.99979807,1767999.99992613,692417,39,239,1.63866856160196,0.571554219470829
"240",3241999.99979807,1767999.99992613,3243999.99979807,1765999.99992613,692418,39,240,2.08949561523413,0.412021998768893
"241",3241999.99979807,1763999.99992613,3243999.99979807,1761999.99992613,692420,39,241,1.06648234963182,0.298141725684055
"242",3241999.99979807,1757999.99992613,3243999.99979807,1755999.99992613,692423,39,242,1.97924179926899,-1.61094504129112
"243",3243999.99979807,1771999.99992613,3245999.99979807,1769999.99992613,694672,39,243,1.19589199107036,0.808415746607379
"244",3243999.99979807,1767999.99992613,3245999.99979807,1765999.99992613,694674,39,244,1.98081409337637,0.347200133619885
"245",3243999.99979807,1763999.99992613,3245999.99979807,1761999.99992613,694676,39,245,1.74332484190943,0.285718336384903
"246",3243999.99979807,1761999.99992613,3245999.99979807,1759999.99992613,694677,39,246,1.71626898257536,-0.322913741312025
"247",3245999.99979807,1765999.99992613,3247999.99979807,1763999.99992613,696931,39,247,1.35890313793533,0.003943418638921
"248",3269999.99979807,1777999.99992613,3271999.99979807,1775999.99992613,723997,40,248,-0.394111975965647,1.06609992761072
"249",3273999.99979807,1777999.99992613,3275999.99979807,1775999.99992613,728509,40,249,0.702480155549305,1.14369679651771
"250",3277999.99979807,1779999.99992613,3279999.99979807,1777999.99992613,733020,40,250,1.41501102527322,1.09786484475135
"251",3277999.99979807,1773999.99992613,3279999.99979807,1771999.99992613,733023,40,251,-0.127937495035388,1.12988335391386
"252",3281999.99979807,1779999.99992613,3283999.99979807,1777999.99992613,737532,40,252,0.467579829236653,1.22468028057404
"253",3283999.99979807,1779999.99992613,3285999.99979807,1777999.99992613,739788,40,253,0.016865020065606,1.22033016712424
"254",3285999.99979807,1779999.99992613,3287999.99979807,1777999.99992613,742044,40,254,0.66198956905755,1.12055503729503
"255",3227999.99979807,1785999.99992613,3229999.99979807,1783999.99992613,676617,41,255,1.98886457647695,-1.60567328468667
"256",3227999.99979807,1767999.99992613,3229999.99979807,1765999.99992613,676626,41,256,0.870337287296875,-0.002268352334368
"257",3229999.99979807,1791999.99992613,3231999.99979807,1789999.99992613,678870,41,257,0.771645208283962,-0.997904328111344
"258",3229999.99979807,1787999.99992613,3231999.99979807,1785999.99992613,678872,41,258,1.85200636376718,0.43045708740712
"259",3231999.99979807,1793999.99992613,3233999.99979807,1791999.99992613,681125,41,259,-0.791664758618635,-1.89685779948362
"260",3231999.99979807,1791999.99992613,3233999.99979807,1789999.99992613,681126,41,260,1.59185125300273,-0.006172130183908
"261",3231999.99979807,1789999.99992613,3233999.99979807,1787999.99992613,681127,41,261,1.65879476935339,0.536794226076594
"262",3231999.99979807,1783999.99992613,3233999.99979807,1781999.99992613,681130,41,262,1.65168134534248,0.507507496247497
"263",3231999.99979807,1781999.99992613,3233999.99979807,1779999.99992613,681131,41,263,1.82382967291517,0.891282491999932
"264",3231999.99979807,1779999.99992613,3233999.99979807,1777999.99992613,681132,41,264,1.85200636376718,1.33835935406555
"265",3231999.99979807,1775999.99992613,3233999.99979807,1773999.99992613,681134,41,265,1.86810732996833,-0.58921938333548
"266",3231999.99979807,1773999.99992613,3233999.99979807,1771999.99992613,681135,41,266,1.74735008345971,-0.92804680460686
"267",3233999.99979807,1793999.99992613,3235999.99979807,1791999.99992613,683381,41,267,-0.100186268893973,-1.95879214194916
"268",3233999.99979807,1791999.99992613,3235999.99979807,1789999.99992613,683382,41,268,0.824324702284979,-1.21686842118509
"269",3233999.99979807,1775999.99992613,3235999.99979807,1773999.99992613,683390,41,269,2.07741989058326,-0.605269312263713
"270",3233999.99979807,1773999.99992613,3235999.99979807,1771999.99992613,683391,41,270,1.23614440657324,-1.0093236657582
"271",3233999.99979807,1771999.99992613,3235999.99979807,1769999.99992613,683392,41,271,1.48570938269104,-0.79480021122756
"272",3235999.99979807,1793999.99992613,3237999.99979807,1791999.99992613,685637,41,272,0.026401093170399,-1.25935743995386
"273",3235999.99979807,1777999.99992613,3237999.99979807,1775999.99992613,685645,41,273,1.93251119477292,0.591441008595624
"274",3235999.99979807,1773999.99992613,3237999.99979807,1771999.99992613,685647,41,274,1.65074428625282,-0.920726048390661
"275",3237999.99979807,1795999.99992613,3239999.99979807,1793999.99992613,687892,41,275,-0.213244386149298,-1.43866908121867
"276",3237999.99979807,1793999.99992613,3239999.99979807,1791999.99992613,687893,41,276,-0.257905466895774,-0.261321389636024
"277",3237999.99979807,1781999.99992613,3239999.99979807,1779999.99992613,687899,41,277,2.08949561523413,0.680515816051249
"278",3237999.99979807,1779999.99992613,3239999.99979807,1777999.99992613,687900,41,278,1.64269380315224,1.36200271389019
"279",3239999.99979807,1795999.99992613,3241999.99979807,1793999.99992613,690148,41,279,-0.349767279934797,-0.475570301586478
"280",3239999.99979807,1793999.99992613,3241999.99979807,1791999.99992613,690149,41,280,-0.396169094994673,0.602159523976692
"281",3239999.99979807,1781999.99992613,3241999.99979807,1779999.99992613,690155,41,281,2.08949561523413,1.47429719972171
"282",3239999.99979807,1775999.99992613,3241999.99979807,1773999.99992613,690158,41,282,2.08547037368384,0.16712063991214
"283",3241999.99979807,1791999.99992613,3243999.99979807,1789999.99992613,692406,41,283,1.18800185719996,1.296085475009
"284",3241999.99979807,1785999.99992613,3243999.99979807,1783999.99992613,692409,41,284,0.973599676934821,0.980819543275288
"285",3241999.99979807,1783999.99992613,3243999.99979807,1781999.99992613,692410,41,285,0.911981532641143,1.50028959337131
"286",3241999.99979807,1775999.99992613,3243999.99979807,1773999.99992613,692414,41,286,1.75776031045213,0.769222597961269
"287",3243999.99979807,1791999.99992613,3245999.99979807,1789999.99992613,694662,41,287,1.74115257913366,1.36743550666473
"288",3245999.99979807,1791999.99992613,3247999.99979807,1789999.99992613,696918,41,288,1.83592143248905,1.15004656238036
"289",3245999.99979807,1781999.99992613,3247999.99979807,1779999.99992613,696923,41,289,1.46569603328389,1.29038088647062
"290",3245999.99979807,1777999.99992613,3247999.99979807,1775999.99992613,696925,41,290,1.23799738534776,1.33442272706223
"291",3247999.99979807,1791999.99992613,3249999.99979807,1789999.99992613,699174,41,291,1.07980570140054,1.31161778686097
"292",3247999.99979807,1789999.99992613,3249999.99979807,1787999.99992613,699175,41,292,1.25473956177683,1.50866054710247
"293",3247999.99979807,1787999.99992613,3249999.99979807,1785999.99992613,699176,41,293,1.44411569149111,1.5440197784849
"294",3247999.99979807,1785999.99992613,3249999.99979807,1783999.99992613,699177,41,294,1.36728474818837,1.45793814497436
"295",3247999.99979807,1783999.99992613,3249999.99979807,1781999.99992613,699178,41,295,0.488983580781782,1.38447326667187
"296",3247999.99979807,1779999.99992613,3249999.99979807,1777999.99992613,699180,41,296,0.81310162163162,1.37893711417078
"297",3247999.99979807,1773999.99992613,3249999.99979807,1771999.99992613,699183,41,297,2.08949561523413,0.377296898359561
"298",3251999.99979807,1787999.99992613,3253999.99979807,1785999.99992613,703688,41,298,1.81290421934426,1.42512816798646
"299",3253999.99979807,1787999.99992613,3255999.99979807,1785999.99992613,705944,41,299,2.08949561523413,1.404988781477
"300",3253999.99979807,1785999.99992613,3255999.99979807,1783999.99992613,705945,41,300,2.08547037368384,1.36592677567861
"301",3283999.99979807,1793999.99992613,3285999.99979807,1791999.99992613,739781,42,301,1.65476952780311,0.796251885399484
"302",3283999.99979807,1787999.99992613,3285999.99979807,1785999.99992613,739784,42,302,-1.12723150504456,0.828295106110517
"303",3285999.99979807,1807999.99992613,3287999.99979807,1805999.99992613,742030,42,303,0.461898968543618,0.710310844019579
"304",3287999.99979807,1791999.99992613,3289999.99979807,1789999.99992613,744294,42,304,0.940746470201969,0.890310086809713
"305",3289999.99979807,1805999.99992613,3291999.99979807,1803999.99992613,746543,42,305,-1.38725795197176,0.726775151599394
"306",3289999.99979807,1799999.99992613,3291999.99979807,1797999.99992613,746546,42,306,0.483108396855688,0.692203457882283
"307",3289999.99979807,1789999.99992613,3291999.99979807,1787999.99992613,746551,42,307,0.512212197311423,0.963253593597799
"308",3289999.99979807,1779999.99992613,3291999.99979807,1777999.99992613,746556,42,308,0.957795682494691,1.19170622401954
"309",3291999.99979807,1803999.99992613,3293999.99979807,1801999.99992613,748800,42,309,-1.22613645654654,0.664393829243071
"310",3291999.99979807,1795999.99992613,3293999.99979807,1793999.99992613,748804,42,310,1.04293281215945,0.680004886607636
"311",3291999.99979807,1793999.99992613,3293999.99979807,1791999.99992613,748805,42,311,-0.326548563087276,0.781532943725382
"312",3291999.99979807,1791999.99992613,3293999.99979807,1789999.99992613,748806,42,312,0.334326426577692,0.85882013111311
"313",3291999.99979807,1789999.99992613,3293999.99979807,1787999.99992613,748807,42,313,-0.050834089059922,0.932406344576167
"314",3291999.99979807,1785999.99992613,3293999.99979807,1783999.99992613,748809,42,314,0.420282734358308,1.00146499111364
"315",3291999.99979807,1779999.99992613,3293999.99979807,1777999.99992613,748812,42,315,1.49856605464298,1.03217939658259
"316",3293999.99979807,1791999.99992613,3295999.99979807,1789999.99992613,751062,42,316,0.261195276950062,0.862257279286846
"317",3295999.99979807,1799999.99992613,3297999.99979807,1797999.99992613,753314,42,317,0.800584867826089,0.571246300828611
"318",3295999.99979807,1795999.99992613,3297999.99979807,1793999.99992613,753316,42,318,-0.453587794108223,0.644076618470487
"319",3295999.99979807,1793999.99992613,3297999.99979807,1791999.99992613,753317,42,319,0.236617849176733,0.677268581819672
"320",3295999.99979807,1791999.99992613,3297999.99979807,1789999.99992613,753318,42,320,0.145227648545771,0.787999551107408
"321",3295999.99979807,1787999.99992613,3297999.99979807,1785999.99992613,753320,42,321,0.553775232370898,0.910001208364831
"322",3295999.99979807,1783999.99992613,3297999.99979807,1781999.99992613,753322,42,322,-0.338121078680628,1.05488439272434
"323",3297999.99979807,1797999.99992613,3299999.99979807,1795999.99992613,755571,42,323,-0.05088869243074,0.623678641271616
"324",3297999.99979807,1795999.99992613,3299999.99979807,1793999.99992613,755572,42,324,0.044165254571579,0.761139712808154
"325",3297999.99979807,1791999.99992613,3299999.99979807,1789999.99992613,755574,42,325,-0.060804295242495,0.7127546654249
"326",3297999.99979807,1789999.99992613,3299999.99979807,1787999.99992613,755575,42,326,-0.081627189361963,0.900496086676327
"327",3297999.99979807,1787999.99992613,3299999.99979807,1785999.99992613,755576,42,327,0.069454585208811,0.864280785677985
"328",3299999.99979807,1791999.99992613,3301999.99979807,1789999.99992613,757830,42,328,-0.65717513046582,0.746934702979645
"329",3299999.99979807,1789999.99992613,3301999.99979807,1787999.99992613,757831,42,329,0.381131867097271,0.829006994027475
"330",3299999.99979807,1787999.99992613,3301999.99979807,1785999.99992613,757832,42,330,-0.300627372625216,0.858482623867027
"331",3299999.99979807,1785999.99992613,3301999.99979807,1783999.99992613,757833,42,331,0.106005180465602,0.824371824553338
"332",3299999.99979807,1783999.99992613,3301999.99979807,1781999.99992613,757834,42,332,0.08632166125483,0.896541715545543
"333",3301999.99979807,1793999.99992613,3303999.99979807,1791999.99992613,760085,42,333,-0.727384667598093,0.887999570735055
"334",3301999.99979807,1781999.99992613,3303999.99979807,1779999.99992613,760091,42,334,0.095786833909712,0.957394532111453
"335",3305999.99979807,1773999.99992613,3307999.99979807,1771999.99992613,764607,42,335,0.368104154491541,0.952676308791686
"336",3307999.99979807,1781999.99992613,3309999.99979807,1779999.99992613,766859,42,336,-1.40580730764411,0.765744705639731
"337",3307999.99979807,1777999.99992613,3309999.99979807,1775999.99992613,766861,42,337,1.32547275580619,0.840812411055972
"338",3267999.99979807,1801999.99992613,3269999.99979807,1799999.99992613,721729,43,338,1.48084284422769,0.978417220946476
"339",3267999.99979807,1797999.99992613,3269999.99979807,1795999.99992613,721731,43,339,-0.669703028307836,0.931815951033082
"340",3269999.99979807,1805999.99992613,3271999.99979807,1803999.99992613,723983,43,340,1.36091899061061,0.616808696012827
"341",3271999.99979807,1801999.99992613,3273999.99979807,1799999.99992613,726241,43,341,0.515626169071825,0.995790624948304
"342",3273999.99979807,1803999.99992613,3275999.99979807,1801999.99992613,728496,43,342,0.938129481172313,0.716991494389455
"343",3275999.99979807,1809999.99992613,3277999.99979807,1807999.99992613,730749,43,343,0.040713158777611,0.458394848519925
"344",3277999.99979807,1803999.99992613,3279999.99979807,1801999.99992613,733008,43,344,0.590142359595366,0.830464340271649
"345",3279999.99979807,1799999.99992613,3281999.99979807,1797999.99992613,735266,43,345,0.931426939663491,1.03656189895682
"346",3279999.99979807,1793999.99992613,3281999.99979807,1791999.99992613,735269,43,346,1.21199295727151,0.835879923644895
"347",3279999.99979807,1791999.99992613,3281999.99979807,1789999.99992613,735270,43,347,1.8157791898146,0.813494472948508
"348",3281999.99979807,1809999.99992613,3283999.99979807,1807999.99992613,737517,43,348,0.501769471368113,0.761589842171832
"349",3281999.99979807,1807999.99992613,3283999.99979807,1805999.99992613,737518,43,349,1.81476731146619,0.646638911931587
"350",3281999.99979807,1803999.99992613,3283999.99979807,1801999.99992613,737520,43,350,-0.091825481826955,0.760596626449965
"351",3281999.99979807,1799999.99992613,3283999.99979807,1797999.99992613,737522,43,351,0.889362051870823,0.975799092486444
"352",3281999.99979807,1795999.99992613,3283999.99979807,1793999.99992613,737524,43,352,0.822136404586194,1.18161470660592
"353",3281999.99979807,1791999.99992613,3283999.99979807,1789999.99992613,737526,43,353,0.865822183946812,0.587379467679182
"354",3281999.99979807,1787999.99992613,3283999.99979807,1785999.99992613,737528,43,354,0.074806352362942,0.863696505274149
"355",3283999.99979807,1803999.99992613,3285999.99979807,1801999.99992613,739776,43,355,-1.25487186977303,0.718213288135872
"356",3283999.99979807,1799999.99992613,3285999.99979807,1797999.99992613,739778,43,356,1.74751020224799,0.675505532167706
"357",3315999.99979807,1805999.99992613,3317999.99979807,1803999.99992613,775871,44,357,0.279312808327737,0.666076258033549
"358",3281999.99979807,1823999.99992613,3283999.99979807,1821999.99992613,737510,45,358,-0.817195896573962,0.676773449389016
"359",3281999.99979807,1819999.99992613,3283999.99979807,1817999.99992613,737512,45,359,-0.036462055214928,0.556193233080543
"360",3281999.99979807,1815999.99992613,3283999.99979807,1813999.99992613,737514,45,360,-0.73857578690266,0.55912630042597
"361",3283999.99979807,1819999.99992613,3285999.99979807,1817999.99992613,739768,45,361,-0.688252650095861,0.576919904325126
"362",3283999.99979807,1811999.99992613,3285999.99979807,1809999.99992613,739772,45,362,0.199298827202206,0.720893587155843
"363",3291999.99979807,1807999.99992613,3293999.99979807,1805999.99992613,748798,46,363,-1.33408473828097,0.703661937844396
"364",3295999.99979807,1801999.99992613,3297999.99979807,1799999.99992613,753313,46,364,0.250411300825944,0.605440340205896
"365",3297999.99979807,1805999.99992613,3299999.99979807,1803999.99992613,755567,46,365,-0.310245408771018,0.658668429214095
"366",3297999.99979807,1803999.99992613,3299999.99979807,1801999.99992613,755568,46,366,0.0458183253818,0.592351288300512
"367",3297999.99979807,1801999.99992613,3299999.99979807,1799999.99992613,755569,46,367,0.264598353362184,0.588009429516424
